F10,Ap,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10
66.0,6.1666665,0.030830862000584602,0.10352280735969543,0.011611169204115868,-0.04270198941230774,-0.024658774957060814,0.14016148447990417,-0.018184835091233253,0.06363000720739365,-0.003001090371981263,0.17340271174907684
66.0,6.3333335,0.014450101181864738,0.15149502456188202,-0.0007042644429020584,-0.019871266558766365,0.025861764326691628,0.13271339237689972,0.005315800197422504,0.10266303271055222,0.004578884690999985,0.1678415685892105
66.0,6.5,0.0413091666996479,0.12141919136047363,0.01825004816055298,-0.046456292271614075,-0.005375796463340521,0.15613402426242828,-0.007390421349555254,0.07510288059711456,0.003982067573815584,0.1702432632446289
66.0,6.6666665,0.027460826560854912,0.1167842373251915,0.02495688386261463,-0.03896431252360344,-0.026799043640494347,0.1367872655391693,-0.024296903982758522,0.07607569545507431,0.0016255804803222418,0.17001041769981384
66.0,6.8333335,0.030509650707244873,0.1258784979581833,0.018318166956305504,-0.039980821311473846,-0.00854497030377388,0.14067082107067108,-0.013650646433234215,0.07487853616476059,0.001249939319677651,0.16969074308872223
66.0,7.0,0.01955791749060154,0.13534250855445862,0.002549054566770792,-0.039489421993494034,-0.018008330836892128,0.1106259748339653,0.022760938853025436,0.0846237912774086,-0.012889841571450233,0.16014908254146576
66.0,7.1666665,0.11248579621315002,0.12416476011276245,-0.05284595116972923,-0.10862770676612854,-0.019062181934714317,0.1388356238603592,0.03036467917263508,0.08536970615386963,0.045263223350048065,0.1723737120628357
66.0,7.3333335,0.023360028862953186,0.10695279389619827,0.017133628949522972,-0.04974497854709625,-0.030042199417948723,0.1559317260980606,-0.038421839475631714,0.08384116739034653,0.001259039738215506,0.14879396557807922
66.0,7.5,0.034043170511722565,0.12118767201900482,-0.0016632643528282642,-0.04513225704431534,-0.013859483413398266,0.1457393765449524,0.004765402991324663,0.07751984894275665,-0.00539802759885788,0.1593131124973297
66.0,7.8333335,0.024191752076148987,0.1208459809422493,-0.0038981852121651173,-0.042915523052215576,-0.023822180926799774,0.136243999004364,-0.022197416052222252,0.0802590474486351,-0.008351325988769531,0.1520313322544098
66.0,8.0,0.01050946768373251,0.1159927099943161,0.007549287751317024,-0.03413618355989456,-0.025419121608138084,0.13751518726348877,-0.01845407299697399,0.08977098017930984,-0.011285308748483658,0.14896827936172485
66.0,8.166667,0.06517767161130905,0.14294971525669098,0.06459838151931763,-0.06392505019903183,0.026052284985780716,0.2045387327671051,0.0014126941096037626,0.08416319638490677,0.022312549874186516,0.17303435504436493
66.0,8.333333,0.010490289889276028,0.14086592197418213,0.009240074083209038,-0.02947256527841091,-0.015094809234142303,0.1296440064907074,0.00921508390456438,0.10198766738176346,-0.009294284507632256,0.14195244014263153
66.0,8.5,0.03459945321083069,0.12805095314979553,0.005553754046559334,-0.048315923660993576,-0.018280373886227608,0.13958658277988434,0.010206077247858047,0.07403930276632309,-0.0071263001300394535,0.15711577236652374
66.0,8.666667,0.024326995015144348,0.10539969801902771,0.010457085445523262,-0.04710186645388603,-0.045688215643167496,0.14614836871623993,-0.02180633507668972,0.09138791263103485,-0.0018423687433823943,0.14782270789146423
66.0,8.833333,0.12717624008655548,0.19689969718456268,0.04826130345463753,-0.13323579728603363,0.026506027206778526,0.18185991048812866,0.031565312296152115,0.08811996132135391,0.03597491607069969,0.17959295213222504
66.0,9.0,0.019466403871774673,0.11370694637298584,-0.04012945666909218,-0.042928729206323624,-0.039603449404239655,0.11415684223175049,0.008618908934295177,0.08195782452821732,-0.011183162219822407,0.1420602947473526
66.0,9.5,0.004414069466292858,0.12339938431978226,0.010125490836799145,-0.03138976916670799,-0.039587732404470444,0.140356183052063,-0.004751747474074364,0.09342674911022186,-0.0224300604313612,0.12472876161336899
66.0,10.0,0.005485191009938717,0.11999968439340591,-0.02259882166981697,-0.03242650628089905,-0.03216811269521713,0.14277873933315277,0.003058438654989004,0.08994369953870773,-0.023865709081292152,0.11672203242778778
